dispute_id,transaction_id,customer_id,merchant_id,txn_amount,txn_datetime,channel,card_present,currency_type,geo_distance_km,txn_country,time_to_raise_days,mcc,mcc_group,customer_tenure_months,age_group,credit_risk_score,avg_monthly_spend,historical_dispute_count,payment_behavior_score,customer_country,merchant_risk_tier,merchant_dispute_rate,merchant_country,txn_count_10min,txn_count_1hr,txn_count_24hr,distinct_geo_10min,time_gap_prev_txn_min,device_switch_count_24hr,velocity_pattern_label,amount_velocity_10min,amount_velocity_1hr,amount_velocity_24hr,limit_violation,high_risk_country_violation,behavior_pattern_violation,aml_kyc_violation,fraud_pattern_violation,policy_rules_count,policy_severity_score,supporting_docs_count,evidence_quality_score,evidence_to_claim_ratio,sentiment_score,keyword_risk_flag,keyword_risk_score,dispute_text,transaction_risk_behavior_score,p_customer_favor,p_merchant_arbitration,p_customer_assertion,customer_favor,merchant_arbitration,customer_assertion,dispute_category,dispute_reason_code,dispute_channel,dispute_amount,dispute_datetime
DISP_007101,TXN_007101,CUST_01234,MER_0201,135.29658395115428,2024-11-08 22:03:00,POS,1,Domestic,17.90797398213796,AU,32,5541,Service Stations,96,36-50,0.5941914550460649,4003.556800494675,4,0.3983761363408055,US,2,0.0763511450648904,AU,2,3,6,1,1076.3215460266094,1,low_velocity_high_amount,27.059316790230856,6.764829197557714,0.5637357664631428,0,0,0,0,0,0,0,0,0.2718873910549273,0.0,0.1299078638693552,0,0.4005285303617319,I thought this subscription was cancelled.,0.3,0.3815662173164781,0.3456225217890145,0.2389723591608065,1,1,0,first_party_fraud,NOT_RECOGNIZED,App,135.29658395115428,2024-12-10 23:03:00
DISP_005399,TXN_005399,CUST_00047,MER_0649,174.65572725788226,2024-02-24 21:39:00,App,0,Domestic,14.20065376886783,CA,54,5968,Adult Entertainment,16,36-50,0.7133902922687478,1997.256659690604,0,0.579956624568241,UK,4,0.4670855922535764,CA,2,3,4,1,896.006932968085,1,low_velocity_high_amount,34.931145451576455,8.732786362894112,0.4851547979385618,0,0,0,0,0,0,0,1,0.4618325587461527,0.0057255494320176,-0.4737875933880174,1,0.0453399591055124,"This amount is too high, I want to dispute it.",0.54,0.4385497676238458,0.3076334882507694,0.3421362780164052,1,0,0,first_party_fraud,NOT_RECEIVED,App,174.65572725788226,2024-04-19 00:39:00
DISP_006414,TXN_006414,CUST_01352,MER_0542,161.41434020602097,2024-10-20 12:34:00,POS,1,Domestic,29.342349513958236,DE,5,5814,Fast Food,105,18-25,0.9004810423904015,2021.1285387287564,0,1.0,AU,2,0.0636774788121333,DE,1,3,3,1,49.99728669015266,1,normal,16.141434020602098,8.070717010301049,0.3362798754292103,0,0,0,0,0,0,0,1,0.9762222420813068,0.0061952364252373,-0.6231130653478478,0,0.7397951806239844,I never received the product I paid for.,0.21,0.8928666726243921,0.15,0.3869339196043543,1,0,1,true_dispute,QUALITY,Call,161.41434020602097,2024-10-25 16:34:00
DISP_003553,TXN_003553,CUST_01761,MER_0918,16.208097472246404,2024-11-22 00:29:00,Online,0,Domestic,3.395694580981836,IN,9,7299,Personal Services,6,65+,0.6760373580204466,866.1607077730123,0,0.6861558682073476,AU,3,0.1527986820340925,IN,2,4,5,1,41.57636872904445,1,normal,3.2416194944492807,1.0805398314830936,0.0562781162230777,0,1,0,0,0,1,2,1,0.8977222781537748,0.0616975559107001,-0.6109980895503765,0,0.2750626208918899,I never received the product I paid for.,0.39,0.8693166834461323,0.15,0.383299426865113,1,0,0,true_dispute,DUPLICATE,App,16.208097472246404,2024-12-01 00:29:00
DISP_009947,TXN_009947,CUST_01067,MER_0657,46.92100251191301,2024-12-21 06:44:00,POS,1,Domestic,1112.5369777359388,IN,23,5541,Service Stations,98,36-50,0.5647089135041341,2203.971170763595,0,0.5639300350994526,US,2,0.1484460957973865,IN,1,3,3,1,130.85768198418026,1,normal,4.692100251191301,2.3460501255956507,0.0977520885664854,0,0,0,0,0,0,0,2,0.5223208204014929,0.0426248352108889,-0.1704258497620118,1,0.3243220116889597,I never received the product I paid for.,0.21,0.7566962461204478,0.15,0.2511277549286035,0,0,0,true_dispute,DUPLICATE,App,46.92100251191301,2025-01-13 06:44:00
DISP_007070,TXN_007070,CUST_01665,MER_0721,49.0075670839881,2024-02-05 15:30:00,POS,1,Domestic,9.163701387369574,US,38,4111,Local Transport,170,18-25,0.3709666166664426,1861.810087266255,3,0.4544342867886015,US,1,0.0128321405485168,US,2,2,2,1,89.22199989093603,1,normal,9.80151341679762,1.63358556946627,0.0680660653944279,0,0,0,0,0,0,0,2,0.3979013871813606,0.0408100242269207,-0.075224914799009,0,0.5100366256196205,I thought this subscription was cancelled.,0.13,0.4193704161544082,0.3204197225637279,0.2225674744397027,0,0,1,first_party_fraud,NOT_RECEIVED,Call,49.0075670839881,2024-03-14 19:30:00
DISP_009113,TXN_009113,CUST_01984,MER_0051,90.23737333607826,2024-05-14 05:39:00,Online,0,Domestic,9.957897083040404,US,45,5999,Misc Retail,151,65+,0.4610641331117173,1586.2208446757695,3,0.9698885011277651,UK,3,0.2015157564995998,US,2,2,4,1,1437.4294341951454,1,low_velocity_high_amount,18.047474667215653,3.007912444535942,0.2506593703779952,0,0,0,0,0,0,0,0,0.3539150369594858,0.0,-0.0734463622309366,0,0.5919608789417982,I don't remember making this purchase.,0.42,0.4061745110878457,0.3292169926081028,0.222033908669281,1,0,0,first_party_fraud,NOT_RECOGNIZED,Call,90.23737333607826,2024-06-28 06:39:00
DISP_005156,TXN_005156,CUST_01066,MER_0638,104.73431663094996,2024-06-06 06:34:00,Online,0,Domestic,18.19643955541275,UK,21,6300,Insurance,86,26-35,0.9135794852957418,2727.432831536765,0,0.2845760292452251,US,1,0.048150775848513,UK,2,3,3,1,47.88921974532156,1,normal,20.94686332618999,5.236715831547499,0.2181964929811457,0,1,0,0,0,1,2,1,0.7078232802499993,0.0095479689195249,-0.9023451984044272,1,0.3460284350975994,I was charged twice for the same purchase.,0.19,0.8123469840749997,0.15,0.4707035595213281,1,0,1,true_dispute,NOT_RECEIVED,Web,104.73431663094996,2024-06-27 08:34:00
DISP_001071,TXN_001071,CUST_01089,MER_0594,22.63417081000809,2024-09-07 02:19:00,POS,1,Domestic,29.704416806922044,UK,11,5541,Service Stations,149,26-35,0.4506078013825151,661.6146343242724,0,0.7612271830311421,US,2,0.0774571750649741,UK,3,5,9,1,6.611128541214149,1,normal,6.790251243002428,1.8861809008340076,0.1414635675625505,0,1,0,0,0,1,2,1,0.8387475179250881,0.0441809867210966,-0.3262638079739091,0,0.3683340959802892,My card was stolen and this charge is fraud.,0.27,0.8516242553775264,0.15,0.2978791423921727,1,0,0,third_party_fraud,DUPLICATE,Call,22.63417081000809,2024-09-18 04:19:00
DISP_002801,TXN_002801,CUST_00612,MER_0255,37.04268625845221,2024-03-26 17:27:00,POS,1,Domestic,644.7144314583456,CA,59,8062,Hospitals,20,51-65,0.7421043599189947,1271.3535571064776,3,0.7067935224702965,US,1,0.0122156292008375,CA,1,2,3,1,133.9484395202894,1,normal,3.704268625845221,1.2347562086150736,0.0771722630384421,0,0,0,0,0,0,0,0,0.8454190496119809,0.0,-0.5957043437560127,0,0.6212861561033368,I don't remember making this purchase.,0.13,0.5536257148835942,0.2309161900776038,0.3787113031268038,1,0,1,first_party_fraud,FRAUD,App,37.04268625845221,2024-05-24 17:27:00
DISP_005557,TXN_005557,CUST_01045,MER_0448,89.57178959574104,2024-06-02 15:01:00,ATM,0,Domestic,1423.66007973266,US,59,8211,Education,35,36-50,0.7194811031484306,2283.3012751727942,1,0.8580030817956358,US,1,0.0160786674736864,US,2,2,4,1,96.01139099960758,1,normal,17.91435791914821,2.9857263198580344,0.2488105266548362,0,0,0,0,0,0,0,1,0.0,0.0111642293239114,0.0625882165273825,0,0.0925777236126943,"This amount is too high, I want to dispute it.",0.13,0.3,0.4,0.2187764649582147,1,1,0,first_party_fraud,QUALITY,App,89.57178959574104,2024-07-31 15:01:00
DISP_009900,TXN_009900,CUST_00991,MER_0279,186.00929550011327,2024-02-26 16:51:00,POS,1,Domestic,671.4075603149136,IN,38,7011,Hotels,125,51-65,0.4018350478928355,2328.3868201819946,4,1.0,US,2,0.0717233474592434,IN,2,2,4,1,1156.6125287072034,1,low_velocity_high_amount,37.201859100022666,6.200309850003777,0.5166924875003148,0,1,0,0,0,1,2,2,0.3361761885607299,0.0107521508246279,-0.4014555215537732,0,0.1627083613040334,I thought this subscription was cancelled.,0.36,0.4008528565682189,0.332764762287854,0.3204366564661319,0,0,1,first_party_fraud,NOT_RECEIVED,Call,186.00929550011327,2024-04-04 18:51:00
DISP_003254,TXN_003254,CUST_00392,MER_0013,200.3199693891832,2024-11-23 23:48:00,POS,1,Foreign,17.22285429139688,US,6,5734,Software Stores,27,36-50,0.4444573491037586,1764.9840972258542,7,0.7841090218456239,IN,3,0.2660343739982607,US,2,2,4,1,9.198123882861417,1,normal,40.06399387783664,6.677332312972774,0.5564443594143977,0,1,0,0,0,1,2,1,0.8589984086678748,0.0049920135423802,-0.3098074556929817,1,0.2541487446394477,The service was not provided but I was billed.,0.39,0.8576995226003624,0.15,0.2929422367078945,0,0,1,true_dispute,QUALITY,App,200.3199693891832,2024-11-29 23:48:00
DISP_001754,TXN_001754,CUST_01586,MER_0536,199.1302828308133,2024-01-08 08:43:00,App,0,Domestic,21.91387187480821,IN,24,7841,Video Rental Stores,18,36-50,0.6935288698238787,4459.127612085014,0,0.6264141563710082,US,4,0.3050308259646226,IN,1,3,4,1,25.547194301641163,0,normal,19.91302828308133,9.956514141540667,0.553139674530037,0,0,0,0,0,0,0,2,0.860424836401295,0.0100436757863657,-0.1570355704752284,0,0.6394602888066088,I never received the product I paid for.,0.45,0.8581274509203884,0.15,0.2471106711425685,0,0,0,true_dispute,DUPLICATE,Web,199.1302828308133,2024-02-01 09:43:00
DISP_004132,TXN_004132,CUST_01180,MER_0476,76.17932322286698,2024-12-13 01:27:00,App,0,Domestic,29.618320540923964,US,10,5691,Apparel Stores,30,36-50,0.4960797618421847,2136.8867986951336,0,0.433267855464352,US,2,0.1445358134456532,US,2,4,8,1,129.0298608097479,1,normal,15.235864644573397,5.0786215481911325,0.423218462349261,0,0,0,0,0,0,0,1,0.6371883900069447,0.0131269215542181,-0.6792143576403715,0,0.6468567725057319,"I did not recognize this charge, it looks like a scam.",0.21,0.7911565170020833,0.15,0.4037643072921114,1,0,1,third_party_fraud,DUPLICATE,Web,76.17932322286698,2024-12-23 01:27:00
DISP_008541,TXN_008541,CUST_00927,MER_0665,24.26795044527847,2024-01-22 07:09:00,Online,0,Domestic,11.446581757180658,CA,50,8211,Education,144,36-50,0.7293603433138343,1653.0452754643927,1,0.6779989002597897,IN,1,0.0159496603948599,CA,1,2,6,1,138.56619670134063,0,normal,2.426795044527847,0.8089316815092823,0.1011164601886602,0,0,0,0,0,0,0,2,0.8217175517776388,0.082413222513775,-0.2805135482000001,1,0.3386434412872502,I thought this subscription was cancelled.,0.13,0.5465152655332917,0.2356564896444722,0.28415406446,1,0,1,first_party_fraud,FRAUD,Web,24.26795044527847,2024-03-12 09:09:00
DISP_001923,TXN_001923,CUST_00364,MER_0509,29.687570559224117,2024-07-18 12:39:00,Online,0,Domestic,12.248247764203644,UK,10,8062,Hospitals,3,26-35,0.5698876254670704,976.4551648129342,0,0.6141511159402676,AU,1,0.0247430677535255,UK,2,3,7,1,89.31411847911397,1,normal,5.937514111844823,1.4843785279612056,0.1443145791073394,0,0,0,0,0,0,0,1,0.933958734153138,0.0336841304681731,-0.645341671282264,1,0.4625702042534287,I never received the product I paid for.,0.13,0.8801876202459413,0.15,0.3936025013846792,1,0,1,true_dispute,QUALITY,App,29.687570559224117,2024-07-28 12:39:00
DISP_009538,TXN_009538,CUST_00546,MER_0801,26.53793194823841,2024-11-18 13:37:00,Online,0,Domestic,15.760005680157128,US,17,8211,Education,140,36-50,0.7747548157259185,969.9097677115332,1,0.5243353845640522,US,1,0.0378172208587299,US,1,1,1,1,24.21752045901713,0,normal,2.653793194823841,0.4422988658039735,0.0184291194084988,0,0,0,0,0,0,0,1,0.6637162158237664,0.0376819113844468,-0.9723632293102662,0,0.5708196775845169,I was charged twice for the same purchase.,0.13,0.7991148647471299,0.15,0.4917089687930798,1,0,1,true_dispute,QUALITY,App,26.53793194823841,2024-12-05 16:37:00
DISP_006267,TXN_006267,CUST_00284,MER_0654,68.89129286668668,2024-09-21 16:01:00,POS,1,Domestic,29.326403685484998,UK,3,4722,Travel Agencies,139,51-65,0.528449643013056,2523.053512680044,0,0.6021810428162185,US,2,0.1114381639756753,UK,3,5,9,1,142.4528408185306,0,normal,20.66738786000601,5.74094107222389,0.4305705804167917,0,1,0,0,0,1,2,4,0.8229495277689034,0.0580624899541441,-0.745098256860377,1,0.6145031239858846,The service was not provided but I was billed.,0.27,0.846884858330671,0.15,0.4235294770581131,1,0,0,true_dispute,DUPLICATE,App,68.89129286668668,2024-09-24 19:01:00
DISP_004336,TXN_004336,CUST_00446,MER_0740,47.45196571333182,2024-02-11 22:53:00,App,0,Domestic,13.130483486167984,DE,41,4111,Local Transport,165,26-35,0.5501044022473561,2311.775355368909,1,0.7190688398882616,US,1,0.0418621449240528,DE,3,4,6,1,96.75785631735904,1,normal,14.235589713999548,3.1634643808887883,0.1977165238055492,0,1,0,0,0,1,2,1,0.609037637163053,0.0210739425641759,-0.0592959270209381,0,0.4193870379067151,I don't remember making this purchase.,0.19,0.4827112911489158,0.2781924725673894,0.2177887781062814,0,0,0,first_party_fraud,NOT_RECOGNIZED,Web,47.45196571333182,2024-03-23 23:53:00
DISP_002691,TXN_002691,CUST_00856,MER_0487,158.34515945016693,2024-11-23 09:07:00,POS,1,Domestic,949.1127770606272,US,33,5812,Restaurants,19,18-25,0.3841627958495768,3520.67987827254,1,0.688489215918819,IN,2,0.1232464479177451,US,1,3,3,1,179.99226787858467,0,normal,15.834515945016694,7.917257972508347,0.3298857488545144,0,0,0,0,0,0,0,0,0.0487345541857969,0.0,-0.5793145646981848,1,0.4003266655866557,"This amount is too high, I want to dispute it.",0.21,0.3146203662557391,0.3902530891628406,0.3737943694094554,1,0,0,first_party_fraud,DUPLICATE,Web,158.34515945016693,2024-12-26 13:07:00
DISP_005613,TXN_005613,CUST_00866,MER_0124,67.05759963881445,2024-09-18 13:31:00,POS,1,Domestic,6.735000365223885,US,43,5968,Adult Entertainment,145,26-35,0.4511934658834299,1370.8036099130788,1,0.6170746198856273,CA,4,0.3787326828111281,US,3,4,7,1,103.46809678934189,1,normal,20.117279891644337,4.470506642587631,0.3259744426886813,0,0,0,0,0,0,0,0,0.3814880933829031,0.0,-0.3375296120451923,0,0.1527056098116459,I thought this subscription was cancelled.,0.45,0.4144464280148709,0.3237023813234194,0.3012588836135577,0,1,0,first_party_fraud,NOT_RECOGNIZED,Call,67.05759963881445,2024-10-31 15:31:00
DISP_005575,TXN_005575,CUST_01092,MER_0176,40.21448522667968,2024-07-06 19:07:00,POS,1,Domestic,3.5241219683292178,IN,8,5812,Restaurants,57,65+,0.4381578031363217,1311.858024566825,1,0.8862612699977543,US,2,0.0576213684780198,IN,2,4,8,1,145.9152102910892,0,normal,8.042897045335936,2.680965681778645,0.2234138068148871,0,0,0,0,0,0,0,2,0.656705413729012,0.0497333234213111,0.0948446671360451,1,0.5769385847561177,I was charged twice for the same purchase.,0.21,0.7970116241187035,0.15,0.2284534001408135,1,1,0,true_dispute,QUALITY,Call,40.21448522667968,2024-07-14 21:07:00
DISP_003656,TXN_003656,CUST_00807,MER_0821,393.99373705414894,2024-04-04 10:33:00,Online,0,Domestic,7.522261976056392,IN,35,7299,Personal Services,148,65+,0.4424065017258298,2012.7701041207024,0,1.0,US,3,0.3367315090816543,IN,3,5,7,1,103.35250897481056,1,normal,118.19812111624468,32.83281142117907,1.915247332902113,0,0,0,0,0,0,0,0,0.2855209790709682,0.0,-0.3049933160105318,0,0.2894010611303023,The service was not provided but I was billed.,0.3299999999999999,0.3856562937212904,0.3428958041858063,0.2914979948031595,1,1,0,true_dispute,FRAUD,App,393.99373705414894,2024-05-09 12:33:00
DISP_006170,TXN_006170,CUST_00165,MER_0016,106.29141231076449,2024-05-02 23:49:00,Online,0,Domestic,28.216764032805703,US,28,8062,Hospitals,166,65+,0.5422409607210741,3016.2232890938094,4,0.4812742107873209,IN,1,0.0473237629243941,US,1,1,5,1,8.81702432371425,1,normal,10.62914123107645,1.7715235385127417,0.3690674038568211,0,0,0,0,0,0,0,4,0.836298802483302,0.0376323911127005,-0.6245111098799081,0,0.6218156127501978,The service was not provided but I was billed.,0.13,0.8508896407449906,0.15,0.3873533329639724,1,0,0,true_dispute,QUALITY,Web,106.29141231076449,2024-05-31 00:49:00
DISP_007088,TXN_007088,CUST_00535,MER_0913,129.1356126576637,2024-08-29 16:29:00,Online,0,Domestic,29.36694225967482,UK,7,6011,ATM Withdrawals,17,26-35,0.8649983233937153,5502.784098562585,0,0.702184897114711,US,1,0.0365790785162556,UK,2,3,3,1,177.90018339818084,1,normal,25.82712253153274,6.456780632883184,0.2690325263701327,0,1,0,0,0,1,2,4,0.8151431398373756,0.030975188932614,-0.5749366627840589,0,0.3719547908176082,I never received the product I paid for.,0.19,0.8445429419512127,0.15,0.3724809988352177,1,0,0,true_dispute,NOT_RECEIVED,Web,129.1356126576637,2024-09-05 19:29:00
DISP_003163,TXN_003163,CUST_00341,MER_0572,21.300502327971454,2024-07-18 22:36:00,Online,0,Domestic,1521.179738239808,DE,45,4722,Travel Agencies,152,51-65,0.717327391193364,2349.330222744151,0,0.3523639055326912,AU,2,0.1024544065665036,DE,2,4,7,1,165.1974895429222,1,normal,4.260100465594292,1.4200334885314303,0.1035441085387501,0,0,0,0,0,0,0,2,0.7695232406273357,0.0938944992566505,-0.1604567643924275,0,0.3546001744222163,"This amount is too high, I want to dispute it.",0.21,0.5308569721882007,0.2460953518745328,0.2481370293177282,0,1,0,first_party_fraud,FRAUD,Call,21.300502327971454,2024-09-02 01:36:00
DISP_005631,TXN_005631,CUST_00995,MER_0559,138.20295235325642,2024-09-04 21:48:00,POS,1,Domestic,11.304668724907662,AU,37,5734,Software Stores,152,36-50,0.6662620104566336,1602.350672467559,0,0.9305464782504668,US,3,0.256782459707788,AU,2,3,4,1,750.2417964086364,1,low_velocity_high_amount,27.640590470651283,6.910147617662821,0.3838970898701567,0,1,0,0,0,1,2,2,0.3775119959542581,0.0144714708763084,0.0611427884334668,0,0.6018277897188256,I thought this subscription was cancelled.,0.48,0.4132535987862774,0.3244976008091484,0.21834283653004,0,1,1,first_party_fraud,NOT_RECOGNIZED,Call,138.20295235325642,2024-10-12 01:48:00
DISP_001172,TXN_001172,CUST_01515,MER_0537,36.65794774041324,2024-12-15 22:38:00,POS,1,Domestic,7.3731441000495535,AU,19,5311,Department Stores,2,18-25,0.8499994888841285,1111.6972766628132,0,0.3960202789999358,IN,2,0.102925554095075,AU,3,5,6,1,131.36462323585252,0,normal,10.997384322123972,3.0548289783677705,0.1527414489183885,0,1,0,0,0,1,2,3,0.5790898387257759,0.0818376419008496,-0.4671139325702443,0,0.81994420429518,I never received the product I paid for.,0.27,0.7737269516177327,0.15,0.3401341797710733,1,0,1,true_dispute,DUPLICATE,Call,36.65794774041324,2025-01-03 23:38:00
DISP_000890,TXN_000890,CUST_00312,MER_0599,112.35891340164072,2024-11-10 19:31:00,Online,0,Domestic,24.556663180821783,CA,25,4829,Money Transfer,122,26-35,0.3885459345699799,2281.276457040948,1,1.0,IN,3,0.2823153481148117,CA,2,2,4,1,133.18502772024834,1,normal,22.471782680328147,3.7452971133880246,0.3121080927823353,0,1,0,0,0,1,2,2,0.8635768039232901,0.0178001009394844,-0.5532099243697429,0,0.0665593211215058,I never received the product I paid for.,0.39,0.8590730411769869,0.15,0.3659629773109228,1,0,1,true_dispute,DUPLICATE,App,112.35891340164072,2024-12-05 22:31:00
DISP_007077,TXN_007077,CUST_01198,MER_0878,236.89244608697985,2024-03-11 00:03:00,POS,1,Domestic,1798.410416854458,UK,55,5541,Service Stations,172,26-35,0.5803740187489684,5184.636484937439,1,0.734009480997424,AU,2,0.1057006820689342,UK,1,1,4,1,720.4322124650091,0,low_velocity_high_amount,23.689244608697983,3.9482074347829967,0.6580345724638328,0,1,0,0,0,1,2,0,0.1997930668916214,0.0,-0.4629828801496464,0,0.2244216665776844,"This amount is too high, I want to dispute it.",0.36,0.3599379200674864,0.3600413866216757,0.3388948640448939,0,0,0,first_party_fraud,OTHER,Web,236.89244608697985,2024-05-05 04:03:00
DISP_008096,TXN_008096,CUST_01586,MER_0333,450.0046731037216,2024-07-09 20:54:00,Online,0,Domestic,10.003212798895046,IN,30,8211,Education,18,36-50,0.6935288698238787,4459.127612085014,0,0.6264141563710082,US,1,0.0130746841352701,IN,2,3,4,1,349.4598047125188,0,low_velocity_high_amount,90.00093462074432,22.50023365518608,1.250012980843671,0,1,0,0,0,1,2,2,0.6213781654915773,0.0044443982908129,-0.7146571359280469,0,0.6223982411245632,I don't remember making this purchase.,0.28,0.4864134496474732,0.2757243669016845,0.414397140778414,1,1,1,first_party_fraud,FRAUD,App,450.0046731037216,2024-08-09 00:54:00
DISP_006859,TXN_006859,CUST_01665,MER_0008,24.21475568904444,2024-10-01 05:18:00,Online,0,Domestic,27.40638162339309,IN,31,6011,ATM Withdrawals,170,18-25,0.3709666166664426,1861.810087266255,3,0.4544342867886015,US,1,0.0448131613821637,IN,3,3,5,1,49.35932842092208,1,normal,7.264426706713332,1.2107377844522218,0.084079012809182,0,1,0,0,0,1,2,0,0.7521504120518022,0.0,0.0746997318031559,0,0.5479864750125116,I thought this subscription was cancelled.,0.19,0.5256451236155406,0.2495699175896395,0.2224099195409468,0,0,1,first_party_fraud,NOT_RECOGNIZED,Web,24.21475568904444,2024-11-01 08:18:00
DISP_006531,TXN_006531,CUST_00694,MER_0791,28.25889828850765,2024-06-27 01:57:00,App,0,Domestic,21.58475067211998,IN,51,8211,Education,113,51-65,0.4851285029911932,1777.1017751334666,1,0.8980332477918578,US,1,0.0254874790565543,IN,3,5,8,1,14.250459594855794,1,normal,8.477669486552296,2.354908190708971,0.156993879380598,0,0,0,0,0,0,0,1,0.5415967803833832,0.0353870837352028,-0.1165274588182076,0,0.2585526779176632,"This amount is too high, I want to dispute it.",0.13,0.4624790341150149,0.2916806439233234,0.2349582376454622,0,0,0,first_party_fraud,DUPLICATE,Web,28.25889828850765,2024-08-17 03:57:00
DISP_002168,TXN_002168,CUST_00686,MER_0409,55.82592882528903,2024-08-23 15:12:00,Online,0,Domestic,8.78053972982338,AU,5,5817,Digital Goods - Apps,56,26-35,0.7004807182137991,1999.7390997339735,8,0.5273930185834019,US,3,0.2208009886362485,AU,3,3,5,1,72.47321182553038,0,normal,16.747778647586706,2.791296441264451,0.1938400306433646,0,0,0,0,0,0,0,2,0.9329679999188356,0.0358256466499488,-0.837148033235519,1,0.6941131460932448,I was charged twice for the same purchase.,0.3299999999999999,0.8798903999756507,0.15,0.4511444099706557,1,0,1,true_dispute,DUPLICATE,Web,55.82592882528903,2024-08-28 16:12:00
DISP_008046,TXN_008046,CUST_00184,MER_0858,104.83829217167828,2024-12-08 12:25:00,Online,0,Domestic,15.615160684042174,US,56,5966,Telemarketing,121,18-25,0.3544912513050988,3303.856594313346,1,0.8414423366024765,US,3,0.1501707394874806,US,3,5,6,1,168.67648958842813,1,normal,31.451487651503488,8.736524347639858,0.4368262173819929,0,0,0,1,0,1,3,0,0.38045266742257,0.0,-0.1219005364582307,1,0.3211231800945953,I don't remember making this purchase.,0.4199999999999999,0.414135800226771,0.323909466515486,0.2365701609374692,0,0,0,first_party_fraud,QUALITY,Web,104.83829217167828,2025-02-02 16:25:00
DISP_002421,TXN_002421,CUST_00110,MER_0369,13.55423737044936,2024-12-19 06:04:00,POS,1,Domestic,24.104842729166897,IN,27,6300,Insurance,161,18-25,0.7620689803508024,718.7742853486789,2,0.6462222618890339,US,1,0.0424121254933388,IN,1,1,3,1,1256.2662122263466,0,low_velocity_high_amount,1.355423737044936,0.225903956174156,0.0282379945217695,0,1,0,0,0,1,2,0,0.4254020765667828,0.0,0.3229917879236241,0,0.680274274841068,"This amount is too high, I want to dispute it.",0.28,0.4276206229700348,0.3149195846866435,0.2968975363770872,0,0,0,first_party_fraud,NOT_RECOGNIZED,App,13.55423737044936,2025-01-15 07:04:00
DISP_008009,TXN_008009,CUST_01588,MER_0725,159.35030404465704,2024-06-02 18:14:00,Online,0,Domestic,27.696863777284165,DE,54,5734,Software Stores,125,18-25,0.5240499656203161,2974.4296401788465,0,1.0,AU,3,0.2888493924659155,DE,3,5,5,1,168.4253751587752,0,normal,47.80509121339711,13.27919200372142,0.5532996668217258,0,0,0,0,0,0,0,0,0.1715538774929297,0.0,0.3253367758777207,0,0.2326174801482844,I never received the product I paid for.,0.3299999999999999,0.3514661632478789,0.365689224501414,0.2976010327633162,1,1,1,true_dispute,FRAUD,Call,159.35030404465704,2024-07-26 18:14:00
DISP_000976,TXN_000976,CUST_00365,MER_0772,20.173440854731066,2024-03-22 13:15:00,Online,0,Domestic,14.017551574699691,AU,25,6011,ATM Withdrawals,99,18-25,0.6882829904656079,495.08378627153365,6,0.6902069621955552,UK,1,0.0378685440141211,AU,1,1,1,1,71.31736859308164,0,normal,2.0173440854731064,0.3362240142455178,0.0140093339268965,0,1,0,0,0,1,2,4,0.8074001304557354,0.1982805030041229,-0.6525078888107358,1,0.8721007754483994,I never received the product I paid for.,0.19,0.8422200391367206,0.15,0.3957523666432208,1,0,1,true_dispute,DUPLICATE,App,20.173440854731066,2024-04-16 17:15:00
DISP_007708,TXN_007708,CUST_01353,MER_0392,322.0587709585929,2024-12-16 01:50:00,Online,0,Domestic,1878.68258197454,UK,36,7994,Video Game Arcades,23,36-50,0.5600694897026406,1926.0717359495693,0,0.3838599896652154,US,4,0.3914588558791367,UK,2,2,5,1,106.9287519773592,1,low_velocity_high_amount,64.41175419171859,10.73529236528643,1.1182596213840033,0,1,0,0,0,1,2,2,0.8022311682794921,0.0062100466757886,-0.4950775374412696,0,0.2613020448442748,"This amount is too high, I want to dispute it.",0.6000000000000001,0.5406693504838476,0.2395537663441015,0.3485232612323808,1,0,0,first_party_fraud,NOT_RECEIVED,App,322.0587709585929,2025-01-21 01:50:00
DISP_008375,TXN_008375,CUST_00907,MER_0127,25.11807738382697,2024-04-23 15:47:00,App,0,Domestic,24.36680508244523,UK,30,4829,Money Transfer,31,26-35,0.5302808694122574,840.6978681866879,4,0.9300534791796592,US,3,0.2756513187620009,UK,1,3,7,1,39.62723189833835,0,normal,2.5118077383826973,1.2559038691913489,0.12210176506027,0,1,0,0,0,1,2,1,0.8273856452364848,0.0398119642964345,-0.2316311158845275,0,0.4676307704487126,The service was not provided but I was billed.,0.39,0.8482156935709454,0.15,0.2694893347653583,1,0,0,true_dispute,NOT_RECEIVED,App,25.11807738382697,2024-05-23 15:47:00
DISP_008016,TXN_008016,CUST_01660,MER_0244,145.19773165808527,2024-04-05 06:28:00,POS,1,Foreign,1258.190892983949,US,11,4112,Passenger Railways,18,26-35,0.6752913281935787,4764.137925321319,1,0.5689567388130057,US,2,0.1163195825348339,US,3,4,5,1,160.5099741243565,1,normal,43.559319497425584,9.679848777205684,0.5041587904794628,0,1,0,1,0,2,5,3,0.8084180746768286,0.0206614798023461,-0.4902451601529217,0,0.4866815513266904,The service was not provided but I was billed.,0.36,0.8425254224030485,0.15,0.3470735480458765,1,0,0,true_dispute,DUPLICATE,App,145.19773165808527,2024-04-16 10:28:00
